,Aceh,Bali,Banten,Bengkulu,Daerah_Istimewa_Yogyakarta,Daerah_Khusus_Ibukota_Jakarta,Gorontalo,Jambi,Jawa_Barat,Jawa_Tengah,Jawa_Timur,Kalimantan_Barat,Kalimantan_Selatan,Kalimantan_Tengah,Kalimantan_Timur,Kalimantan_Utara,Kepulauan_Bangka_Belitung,Kepulauan_Riau,Lampung,Maluku,Maluku_Utara,Nusa_Tenggara_Barat,Nusa_Tenggara_Timur,Papua,Papua_Barat,Riau,Sulawesi_Barat,Sulawesi_Selatan,Sulawesi_Tengah,Sulawesi_Tenggara,Sulawesi_Utara,Sumatera_Barat,Sumatera_Selatan,Sumatera_Utara
2050/01/01 00:00:00,-3102.1,-5222.8,-23510.5,-1069.6,-3180.5,-33960.0,-634.7,-2122.6,-52304.5,-26489.2,-39710.7,-2867.0,-3103.1,-1577.1,-4077.7,-276.2,-1285.1,-3516.5,-5235.5,-578.9,-623.9,-2269.5,-1197.0,-1196.0,-577.9,-5244.4,-447.7,-6311.1,-1341.9,-1122.6,-1965.9,-3620.3,-5604.8,-11816.9
2050/01/01 01:00:00,-3128.5,-5267.1,-23710.1,-1078.7,-3207.5,-34248.3,-640.1,-2140.6,-52748.6,-26714.1,-40047.9,-2891.4,-3129.5,-1590.4,-4112.4,-278.6,-1296.1,-3546.4,-5280.0,-583.8,-629.2,-2288.8,-1207.2,-1206.2,-582.8,-5288.9,-451.5,-6364.7,-1353.3,-1132.1,-1982.6,-3651.0,-5652.4,-11917.2
2050/01/01 02:00:00,-3271.8,-5508.5,-24796.4,-1128.1,-3354.5,-35817.4,-669.4,-2238.7,-55165.2,-27938.0,-41882.7,-3023.8,-3272.9,-1663.3,-4300.8,-291.3,-1355.4,-3708.8,-5521.9,-610.5,-658.1,-2393.6,-1262.5,-1261.4,-609.5,-5531.2,-472.2,-6656.2,-1415.3,-1184.0,-2073.4,-3818.3,-5911.4,-12463.2
2050/01/01 03:00:00,-3341.6,-5625.9,-25325.0,-1152.2,-3426.0,-36581.0,-683.7,-2286.4,-56341.3,-28533.6,-42775.6,-3088.3,-3342.6,-1698.8,-4392.5,-297.6,-1384.3,-3787.9,-5639.6,-623.6,-672.1,-2444.7,-1289.4,-1288.3,-622.5,-5649.1,-482.2,-6798.2,-1445.5,-1209.2,-2117.6,-3899.7,-6037.4,-12728.9
2050/01/01 04:00:00,-3319.4,-5588.5,-25156.9,-1144.5,-3403.3,-36338.2,-679.1,-2271.3,-55967.3,-28344.2,-42491.6,-3067.8,-3320.4,-1687.5,-4363.3,-295.6,-1375.1,-3762.8,-5602.2,-619.4,-667.6,-2428.4,-1280.8,-1279.8,-618.4,-5611.6,-479.0,-6753.0,-1435.9,-1201.2,-2103.5,-3873.8,-5997.3,-12644.4
2050/01/01 05:00:00,-3364.5,-5664.5,-25499.0,-1160.1,-3449.5,-36832.3,-688.4,-2302.1,-56728.3,-28729.6,-43069.4,-3109.5,-3365.6,-1710.4,-4422.6,-299.6,-1393.8,-3813.9,-5678.3,-627.8,-676.7,-2461.5,-1298.2,-1297.2,-626.8,-5687.9,-485.5,-6844.9,-1455.4,-1217.5,-2132.1,-3926.5,-6078.9,-12816.4
2050/01/01 06:00:00,-3401.5,-5726.7,-25778.9,-1172.8,-3487.4,-37236.7,-695.9,-2327.4,-57351.1,-29045.0,-43542.2,-3143.7,-3402.5,-1729.2,-4471.2,-302.9,-1409.1,-3855.8,-5740.7,-634.7,-684.1,-2488.5,-1312.5,-1311.4,-633.7,-5750.4,-490.9,-6920.0,-1471.4,-1230.9,-2155.5,-3969.6,-6145.6,-12957.1
2050/01/01 07:00:00,-3361.8,-5660.0,-25478.5,-1159.2,-3446.8,-36802.7,-687.8,-2300.3,-56682.7,-28706.5,-43034.8,-3107.0,-3362.9,-1709.1,-4419.1,-299.4,-1392.7,-3810.9,-5673.8,-627.3,-676.2,-2459.5,-1297.2,-1296.1,-626.3,-5683.4,-485.1,-6839.3,-1454.3,-1216.5,-2130.4,-3923.4,-6074.0,-12806.1
2050/01/01 08:00:00,-3299.3,-5554.7,-25004.4,-1137.6,-3382.6,-36118.0,-675.0,-2257.5,-55628.1,-28172.4,-42234.1,-3049.2,-3300.3,-1677.3,-4336.9,-293.8,-1366.8,-3740.0,-5568.2,-615.7,-663.6,-2413.7,-1273.1,-1272.0,-614.6,-5577.6,-476.1,-6712.1,-1427.2,-1193.9,-2090.8,-3850.4,-5961.0,-12567.8
2050/01/01 09:00:00,-3370.8,-5675.1,-25546.5,-1162.3,-3456.0,-36901.0,-689.7,-2306.4,-56834.1,-28783.2,-43149.7,-3115.3,-3371.9,-1713.6,-4430.9,-300.2,-1396.4,-3821.0,-5688.9,-629.0,-678.0,-2466.1,-1300.7,-1299.6,-627.9,-5698.6,-486.4,-6857.6,-1458.1,-1219.8,-2136.1,-3933.8,-6090.2,-12840.3
2050/01/01 10:00:00,-3518.4,-5923.7,-26665.4,-1213.2,-3607.3,-38517.2,-719.9,-2407.5,-59323.4,-30043.9,-45039.7,-3251.8,-3519.6,-1788.7,-4624.9,-313.3,-1457.6,-3988.4,-5938.1,-656.6,-707.7,-2574.1,-1357.6,-1356.5,-655.5,-5948.1,-507.7,-7158.0,-1522.0,-1273.2,-2229.7,-4106.1,-6356.9,-13402.7
