,Aceh,Bali,Banten,Bengkulu,Daerah_Istimewa_Yogyakarta,Daerah_Khusus_Ibukota_Jakarta,Gorontalo,Jambi,Jawa_Barat,Jawa_Tengah,Jawa_Timur,Kalimantan_Barat,Kalimantan_Selatan,Kalimantan_Tengah,Kalimantan_Timur,Kalimantan_Utara,Kepulauan_Bangka_Belitung,Kepulauan_Riau,Lampung,Maluku,Maluku_Utara,Nusa_Tenggara_Barat,Nusa_Tenggara_Timur,Papua,Papua_Barat,Riau,Sulawesi_Barat,Sulawesi_Selatan,Sulawesi_Tengah,Sulawesi_Tenggara,Sulawesi_Utara,Sumatera_Barat,Sumatera_Selatan,Sumatera_Utara
2050/01/01 00:00:00,-1840.2,-1521.4,-6848.9,-634.8,-926.5,-9893.1,-342.4,-1259.3,-15237.1,-7716.9,-11568.3,-2405.4,-2603.2,-1323.0,-3420.8,-231.9,-762.6,-2086.2,-3106.0,-591.1,-637.7,-2317.9,-1222.3,-1221.1,-590.4,-3111.0,-241.3,-3402.7,-723.6,-605.4,-1060.1,-2147.9,-3324.9,-7010.5
2050/01/01 01:00:00,-1935.2,-1600.0,-7202.7,-667.6,-974.4,-10404.1,-360.1,-1324.4,-16024.1,-8115.4,-12165.8,-2529.6,-2737.7,-1391.4,-3597.5,-243.9,-802.0,-2194.0,-3266.4,-621.6,-670.6,-2437.6,-1285.4,-1284.2,-620.9,-3271.7,-253.8,-3578.4,-760.9,-636.7,-1114.9,-2258.8,-3496.6,-7372.6
2050/01/01 02:00:00,-2037.3,-1684.5,-7582.7,-702.8,-1025.8,-10953.1,-379.1,-1394.2,-16869.6,-8543.7,-12807.8,-2663.1,-2882.1,-1464.8,-3787.3,-256.7,-844.3,-2309.8,-3438.8,-654.4,-706.0,-2566.2,-1353.3,-1352.0,-653.6,-3444.4,-267.2,-3767.2,-801.1,-670.3,-1173.7,-2378.0,-3681.1,-7761.6
2050/01/01 03:00:00,-2079.1,-1719.0,-7738.1,-717.2,-1046.8,-11177.5,-386.9,-1422.8,-17215.3,-8718.7,-13070.2,-2717.7,-2941.2,-1494.8,-3864.9,-262.0,-861.6,-2357.1,-3509.3,-667.8,-720.5,-2618.8,-1381.0,-1379.7,-667.0,-3514.9,-272.7,-3844.4,-817.5,-684.0,-1197.7,-2426.7,-3756.5,-7920.6
2050/01/01 04:00:00,-2079.9,-1719.6,-7741.0,-717.5,-1047.2,-11181.7,-387.1,-1423.3,-17221.7,-8722.0,-13075.1,-2718.7,-2942.3,-1495.3,-3866.3,-262.1,-861.9,-2358.0,-3510.6,-668.1,-720.7,-2619.8,-1381.5,-1380.2,-667.3,-3516.3,-272.8,-3845.9,-817.8,-684.3,-1198.2,-2427.7,-3757.9,-7923.6
2050/01/01 05:00:00,-2108.7,-1743.5,-7848.4,-727.4,-1061.7,-11336.9,-392.4,-1443.1,-17460.8,-8843.0,-13256.6,-2756.4,-2983.1,-1516.1,-3920.0,-265.7,-873.9,-2390.7,-3559.3,-677.3,-730.7,-2656.1,-1400.7,-1399.4,-676.5,-3565.1,-276.6,-3899.3,-829.1,-693.8,-1214.8,-2461.3,-3810.1,-8033.6
2050/01/01 06:00:00,-2163.1,-1788.5,-8051.0,-746.2,-1089.1,-11629.5,-402.6,-1480.3,-17911.5,-9071.3,-13598.8,-2827.6,-3060.1,-1555.2,-4021.2,-272.6,-896.4,-2452.4,-3651.2,-694.8,-749.6,-2724.7,-1436.8,-1435.5,-694.0,-3657.1,-283.7,-3999.9,-850.5,-711.7,-1246.2,-2524.9,-3908.4,-8240.9
2050/01/01 07:00:00,-2192.9,-1813.1,-8161.8,-756.5,-1104.1,-11789.5,-408.1,-1500.7,-18157.8,-9196.1,-13785.8,-2866.5,-3102.2,-1576.6,-4076.5,-276.3,-908.8,-2486.1,-3701.4,-704.4,-759.9,-2762.2,-1456.6,-1455.2,-703.5,-3707.4,-287.6,-4054.9,-862.2,-721.5,-1263.3,-2559.6,-3962.2,-8354.3
2050/01/01 08:00:00,-2220.5,-1835.9,-8264.4,-766.0,-1118.0,-11937.8,-413.2,-1519.6,-18386.2,-9311.7,-13959.2,-2902.5,-3141.2,-1596.5,-4127.8,-279.8,-920.2,-2517.4,-3747.9,-713.2,-769.5,-2796.9,-1474.9,-1473.5,-712.4,-3754.0,-291.2,-4105.9,-873.1,-730.5,-1279.2,-2591.8,-4012.0,-8459.4
2050/01/01 09:00:00,-2182.4,-1804.4,-8122.6,-752.8,-1098.8,-11733.0,-406.1,-1493.5,-18070.8,-9152.0,-13719.8,-2852.7,-3087.3,-1569.1,-4057.0,-275.0,-904.4,-2474.2,-3683.7,-701.0,-756.3,-2748.9,-1449.6,-1448.2,-700.2,-3689.6,-286.2,-4035.5,-858.1,-718.0,-1257.3,-2547.3,-3943.2,-8314.3
